Id,Label,timeset,componentnumber,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality
21381048,21381048,,0,0,0,0,124.890124
16301273,16301273,,0,0,0,0,1.111875
90290559,90290559,,0,0,0,0,0
14377870,14377870,,0,0,0,0,28.486322
53925101,53925101,,0,0,0,0,0
14255759,14255759,,0,0,0,0,216.407447
30008826,30008826,,0,0,0,0,3.94357
14603011,14603011,,0,0,0,0,0
7040692,7040692,,0,0,0,0,0.466987
14458280,14458280,,0,0,0,0,385.608213
70096167,70096167,,0,0,0,0,0.007463
47103804,47103804,,0,0,0,0,4.641181
164257377,164257377,,0,0,0,0,0
23204142,23204142,,0,0,0,0,0
15052361,15052361,,0,0,0,0,0
17087370,17087370,,0,0,0,0,122.646237
60321100,60321100,,0,0,0,0,37.646794
718673,718673,,0,0,0,0,0
39061140,39061140,,0,0,0,0,0.322438
18110921,18110921,,0,0,0,0,0
8667942,8667942,,0,0,0,0,6.232576
15323979,15323979,,0,0,0,0,3.084287
806720,806720,,0,0,0,0,3.92487
80906054,80906054,,0,0,0,0,37.86657
112242274,112242274,,0,0,0,0,0
16518510,16518510,,0,0,0,0,33.432625
17208434,17208434,,0,0,0,0,45.190524
5391852,5391852,,0,0,0,0,2.065088
169620543,169620543,,0,0,0,0,0
14113411,14113411,,0,0,0,0,0
29815293,29815293,,0,0,0,0,108.182095
86359799,86359799,,0,0,0,0,0.765875
22568063,22568063,,0,0,0,0,31.910273
91220126,91220126,,0,0,0,0,0.65239
97152257,97152257,,0,0,0,0,26.916128
74772315,74772315,,0,0,0,0,9.516241
67827077,67827077,,0,0,0,0,0.158182
14802475,14802475,,0,0,0,0,0
21394594,21394594,,0,0,0,0,5.101008
63032799,63032799,,0,0,0,0,0.055898
140577562,140577562,,0,0,0,0,0
102193655,102193655,,0,0,0,0,0.641519
106418930,106418930,,0,0,0,0,0
41120559,41120559,,0,0,0,0,0.109621
39105959,39105959,,0,0,0,0,0
22811760,22811760,,0,0,0,0,0.038059
20784090,20784090,,0,0,0,0,0
14828249,14828249,,0,0,0,0,27.741837
112237162,112237162,,0,0,0,0,0
74273153,74273153,,0,0,0,0,0
16740348,16740348,,0,0,0,0,0.77924
45369648,45369648,,0,0,0,0,0.057635
18248682,18248682,,0,0,0,0,0
17264467,17264467,,0,0,0,0,11.120276
15050354,15050354,,0,0,0,0,261.314991
220212905,220212905,,0,0,0,0,3.26856
16369845,16369845,,0,0,0,0,12.78924
119347138,119347138,,0,0,0,0,0
193563287,193563287,,0,0,0,0,0
15418248,15418248,,0,0,0,0,2.437659
126996478,126996478,,0,0,0,0,0
18448243,18448243,,0,0,0,0,3.187399
26603926,26603926,,0,0,0,0,2.338083
21709889,21709889,,0,0,0,0,0
85784383,85784383,,0,0,0,0,0
175148470,175148470,,0,0,0,0,0
87532773,87532773,,0,0,0,0,0
73291288,73291288,,0,0,0,0,14.196646
98440716,98440716,,0,0,0,0,0
119925974,119925974,,0,0,0,0,0
76929038,76929038,,0,0,0,0,0
43899109,43899109,,0,0,0,0,16.920988
14185988,14185988,,0,0,0,0,0
23451953,23451953,,0,0,0,0,0.047235
21903029,21903029,,0,0,0,0,20.672437
149775173,149775173,,0,0,0,0,0.003769
68189134,68189134,,0,0,0,0,0
97751697,97751697,,0,0,0,0,0.216782
23119645,23119645,,0,0,0,0,0
90951723,90951723,,0,0,0,0,0
132828185,132828185,,0,0,0,0,0
26882140,26882140,,0,0,0,0,0
112587150,112587150,,0,0,0,0,0
103316833,103316833,,0,0,0,0,0
38688111,38688111,,0,0,0,0,0
37009198,37009198,,0,0,0,0,0
80725856,80725856,,0,0,0,0,0
17396702,17396702,,0,0,0,0,0
16665200,16665200,,0,0,0,0,91.474392
241397934,241397934,,0,0,0,0,27.325785
68611837,68611837,,0,0,0,0,15.688221
53932733,53932733,,0,0,0,0,0
237787717,237787717,,0,0,0,0,59.894691
317370250,317370250,,0,0,0,0,0.268007
14670722,14670722,,0,0,0,0,48.90746
178202332,178202332,,0,0,0,0,2.041967
145632289,145632289,,0,0,0,0,0.268007
369212738,369212738,,0,0,0,0,1.603095
48992951,48992951,,0,0,0,0,155.781438
423282568,423282568,,0,0,0,0,0
22613486,22613486,,0,0,0,0,49.12062
188164910,188164910,,0,0,0,0,0
526138089,526138089,,0,0,0,0,5.255857
166312710,166312710,,0,0,0,0,0
15861199,15861199,,0,0,0,0,0.288395
136772177,136772177,,0,0,0,0,2.696527
86964884,86964884,,0,0,0,0,0
463392180,463392180,,0,0,0,0,0
93878026,93878026,,0,0,0,0,0
15619821,15619821,,0,0,0,0,0.308549
6202002,6202002,,0,0,0,0,10.261783
68172913,68172913,,0,0,0,0,106.956398
21504589,21504589,,0,0,0,0,54.736676
32177485,32177485,,0,0,0,0,0.33329
70795230,70795230,,0,0,0,0,0.093703
15185921,15185921,,0,0,0,0,0.113553
15021794,15021794,,0,0,0,0,0
222577411,222577411,,0,0,0,0,0
52111403,52111403,,0,0,0,0,0.093703
22845770,22845770,,0,0,0,0,1.208061
16330585,16330585,,0,0,0,0,0
233386754,233386754,,0,0,0,0,1.811442
15109436,15109436,,0,0,0,0,0.002601
15758488,15758488,,0,0,0,0,0.748294
124165341,124165341,,0,0,0,0,0.752241
437520768,437520768,,0,0,0,0,0.223449
14870476,14870476,,0,0,0,0,0
97706891,97706891,,0,0,0,0,0
15753046,15753046,,0,0,0,0,0
14211237,14211237,,0,0,0,0,106.625263
10099732,10099732,,0,0,0,0,0
334811174,334811174,,0,0,0,0,0.00578
20250310,20250310,,0,0,0,0,0.003413
15021775,15021775,,0,0,0,0,0.131059
15021767,15021767,,0,0,0,0,0
146537627,146537627,,0,0,0,0,0
209081337,209081337,,0,0,0,0,1.765006
187671148,187671148,,0,0,0,0,1.354244
235570499,235570499,,0,0,0,0,0.070298
18432349,18432349,,0,0,0,0,0
14935417,14935417,,0,0,0,0,0
26299160,26299160,,0,0,0,0,106.033752
437117571,437117571,,0,0,0,0,0
32406021,32406021,,0,0,0,0,0
16262454,16262454,,0,0,0,0,0.315903
7198262,7198262,,0,0,0,0,0.091399
449268454,449268454,,0,0,0,0,0
16935278,16935278,,0,0,0,0,106.076168
50667527,50667527,,0,0,0,0,0
95731075,95731075,,0,0,0,0,75.280811
61794357,61794357,,0,0,0,0,0
15622297,15622297,,0,0,0,0,0
24749436,24749436,,0,0,0,0,0
18152133,18152133,,0,0,0,0,0.073378
37605913,37605913,,0,0,0,0,0
36194829,36194829,,0,0,0,0,0
47907180,47907180,,0,0,0,0,0
48473138,48473138,,0,0,0,0,0
384628427,384628427,,0,0,0,0,0
20825949,20825949,,0,0,0,0,0
15633071,15633071,,0,0,0,0,0
469760880,469760880,,0,0,0,0,0
26058371,26058371,,0,0,0,0,27.324413
443818797,443818797,,0,0,0,0,0
42982251,42982251,,0,0,0,0,106
14437901,14437901,,0,0,0,0,0
469887692,469887692,,0,0,0,0,0
253611329,253611329,,0,0,0,0,0
382825863,382825863,,93,0,0,0,0
45514476,45514476,,93,0,0,0,0
216623820,216623820,,0,0,0,0,0
15108819,15108819,,0,0,0,0,0
42339100,42339100,,0,0,0,0,0
35255067,35255067,,0,0,0,0,0.439984
40946047,40946047,,0,0,0,0,59.57122
143540685,143540685,,0,0,0,0,24.005835
403776751,403776751,,0,0,0,0,8.454434
66215789,66215789,,0,0,0,0,48.994264
459673268,459673268,,0,0,0,0,18.287765
107512718,107512718,,0,0,0,0,17.724413
228837973,228837973,,0,0,0,0,242.582878
93069445,93069445,,0,0,0,0,168.447187
507288463,507288463,,0,0,0,0,0.025808
182943542,182943542,,0,0,0,0,2.105572
253246183,253246183,,0,0,0,0,305.520218
149488815,149488815,,0,0,0,0,0.048163
27886586,27886586,,0,0,0,0,4.073211
177453901,177453901,,0,0,0,0,49.600955
199010047,199010047,,0,0,0,0,119.02388
302282272,302282272,,0,0,0,0,937.697829
175848601,175848601,,0,0,0,0,36.133263
261900335,261900335,,0,0,0,0,28.428964
136500621,136500621,,0,0,0,0,0.004566
230601773,230601773,,0,0,0,0,163.875008
331372178,331372178,,0,0,0,0,15.285691
322690327,322690327,,0,0,0,0,13.101435
229741646,229741646,,0,0,0,0,1.855376
105922499,105922499,,0,0,0,0,2.083456
309350116,309350116,,0,0,0,0,91.738864
385587514,385587514,,0,0,0,0,698.883802
322687731,322687731,,0,0,0,0,12.525653
358155683,358155683,,0,0,0,0,61.401948
90173775,90173775,,0,0,0,0,14.119706
165849510,165849510,,0,0,0,0,0.923289
201945106,201945106,,0,0,0,0,9.029005
189128106,189128106,,0,0,0,0,23.405142
142715837,142715837,,0,0,0,0,27.69383
38942027,38942027,,0,0,0,0,100.232403
285972593,285972593,,0,0,0,0,89.693699
203313935,203313935,,0,0,0,0,1.428419
84931723,84931723,,0,0,0,0,107.716924
223230791,223230791,,0,0,0,0,205.710006
140640190,140640190,,0,0,0,0,19.4685
216481145,216481145,,0,0,0,0,527.831835
114919698,114919698,,0,0,0,0,150.545954
171692646,171692646,,0,0,0,0,0.392829
303486555,303486555,,0,0,0,0,1.137645
115363439,115363439,,0,0,0,0,589.770111
307139253,307139253,,0,0,0,0,21.633466
164811132,164811132,,0,0,0,0,8.540695
162123733,162123733,,0,0,0,0,142.081963
246564496,246564496,,0,0,0,0,2.473142
250388198,250388198,,0,0,0,0,45.888155
94846148,94846148,,0,0,0,0,2.89999
181401551,181401551,,0,0,0,0,18.706309
233182045,233182045,,0,0,0,0,29.16662
253160190,253160190,,0,0,0,0,29.385785
313305828,313305828,,0,0,0,0,3.68844
164328035,164328035,,0,0,0,0,5.863107
40703590,40703590,,0,0,0,0,0.239188
262182509,262182509,,0,0,0,0,147.216511
225160584,225160584,,0,0,0,0,358.612923
181162395,181162395,,0,0,0,0,77.527968
263295214,263295214,,0,0,0,0,2.147412
141696128,141696128,,0,0,0,0,45.898314
71636228,71636228,,0,0,0,0,0.046258
515366028,515366028,,0,0,0,0,0.229633
85349324,85349324,,0,0,0,0,52.21369
46759611,46759611,,0,0,0,0,3.809891
49315012,49315012,,0,0,0,0,95.361416
528066013,528066013,,0,0,0,0,0.014536
50843927,50843927,,0,0,0,0,10.339484
39376404,39376404,,0,0,0,0,3.3546
61039720,61039720,,0,0,0,0,6.592894
496203086,496203086,,0,0,0,0,0.332131
191963099,191963099,,0,0,0,0,0
207812355,207812355,,0,0,0,0,0
230270298,230270298,,0,0,0,0,0
201526384,201526384,,0,0,0,0,0.793267
357866811,357866811,,0,0,0,0,0.865066
368635466,368635466,,0,0,0,0,42.392047
119212062,119212062,,0,0,0,0,257.577441
87176641,87176641,,0,0,0,0,114.31001
106838994,106838994,,0,0,0,0,0.237397
486364086,486364086,,0,0,0,0,0.043555
357181767,357181767,,0,0,0,0,0.904284
184598688,184598688,,0,0,0,0,0
154019846,154019846,,0,0,0,0,3.648754
198327282,198327282,,0,0,0,0,209.805243
174639962,174639962,,0,0,0,0,113.493892
43364363,43364363,,0,0,0,0,28.689874
290577572,290577572,,0,0,0,0,162.31889
335006084,335006084,,0,0,0,0,1.173284
40652340,40652340,,0,0,0,0,17.470823
84170039,84170039,,0,0,0,0,8.89596
57426978,57426978,,0,0,0,0,4.456233
27307810,27307810,,0,0,0,0,9.288607
35347747,35347747,,0,0,0,0,17.169313
69151530,69151530,,0,0,0,0,0.932066
76484608,76484608,,0,0,0,0,5.104701
59623403,59623403,,0,0,0,0,0.100566
45977010,45977010,,0,0,0,0,0.425344
10877272,10877272,,0,0,0,0,0.091065
240982109,240982109,,0,0,0,0,22.612847
136291102,136291102,,0,0,0,0,3.035622
312805417,312805417,,0,0,0,0,37.57186
238583491,238583491,,0,0,0,0,162.767827
45361614,45361614,,0,0,0,0,1.628823
101145387,101145387,,0,0,0,0,1.310603
79806862,79806862,,0,0,0,0,61.510883
60325333,60325333,,0,0,0,0,0.130475
148833990,148833990,,0,0,0,0,0.026565
63226359,63226359,,0,0,0,0,0.150306
565162974,565162974,,0,0,0,0,0.040233
185331750,185331750,,0,0,0,0,6.955357
153195152,153195152,,0,0,0,0,0.227949
72410358,72410358,,0,0,0,0,24.443199
127628230,127628230,,0,0,0,0,0.478775
66782185,66782185,,0,0,0,0,29.090297
59702581,59702581,,0,0,0,0,0
215695640,215695640,,0,0,0,0,0.038932
298493184,298493184,,0,0,0,0,0.110578
116269903,116269903,,0,0,0,0,63.162658
306837575,306837575,,0,0,0,0,0.099333
63309314,63309314,,0,0,0,0,23.909601
150714217,150714217,,0,0,0,0,0.77599
106919235,106919235,,0,0,0,0,3.864804
346148899,346148899,,0,0,0,0,0.024548
61055084,61055084,,0,0,0,0,0.009423
47158921,47158921,,0,0,0,0,22.423646
204037895,204037895,,0,0,0,0,0
178157557,178157557,,0,0,0,0,94.188823
43207089,43207089,,0,0,0,0,13.496496
306425881,306425881,,0,0,0,0,0.483858
322936532,322936532,,0,0,0,0,0
375941832,375941832,,0,0,0,0,0.002674
227490940,227490940,,0,0,0,0,0
111083822,111083822,,0,0,0,0,21.594652
205045075,205045075,,0,0,0,0,1.131997
213421747,213421747,,0,0,0,0,0
17602045,17602045,,0,0,0,0,0.697803
243801649,243801649,,0,0,0,0,0.011134
10350412,10350412,,0,0,0,0,267.521254
31518536,31518536,,0,0,0,0,0.024207
136103238,136103238,,0,0,0,0,12.253366
20789819,20789819,,0,0,0,0,116.058834
141059344,141059344,,0,0,0,0,0.156659
29561751,29561751,,0,0,0,0,289.156398
14081466,14081466,,0,0,0,0,24.186884
15729193,15729193,,0,0,0,0,1139.686692
17925547,17925547,,0,0,0,0,24.610209
22888607,22888607,,0,0,0,0,0.6051
14596823,14596823,,0,0,0,0,89.87236
465171795,465171795,,0,0,0,0,0.25114
125779701,125779701,,0,0,0,0,106.691586
210923753,210923753,,0,0,0,0,29.259135
215328630,215328630,,0,0,0,0,126.086305
29350997,29350997,,0,0,0,0,10.237451
22587138,22587138,,0,0,0,0,83.781833
16498230,16498230,,0,0,0,0,23.050242
21703552,21703552,,0,0,0,0,195.63994
155357543,155357543,,0,0,0,0,0.884826
15668559,15668559,,0,0,0,0,0.255296
17659577,17659577,,0,0,0,0,50.902093
26347170,26347170,,0,0,0,0,12.901907
19120420,19120420,,0,0,0,0,262.769023
300550740,300550740,,0,0,0,0,0.009459
86482371,86482371,,0,0,0,0,0
23509010,23509010,,0,0,0,0,0
210195377,210195377,,0,0,0,0,0.299173
99661289,99661289,,0,0,0,0,0
29998800,29998800,,0,0,0,0,1658.767763
92341486,92341486,,0,0,0,0,57.520477
25041430,25041430,,0,0,0,0,5.474033
94685136,94685136,,0,0,0,0,123.520484
24990215,24990215,,0,0,0,0,0
21351236,21351236,,0,0,0,0,0
46151755,46151755,,0,0,0,0,0
176982668,176982668,,0,0,0,0,0
23564865,23564865,,0,0,0,0,0.080875
34174320,34174320,,0,0,0,0,65.865872
30966489,30966489,,0,0,0,0,3.923228
5415222,5415222,,0,0,0,0,0.028571
24032738,24032738,,0,0,0,0,0.099196
255209309,255209309,,0,0,0,0,2.928236
29406557,29406557,,0,0,0,0,0
41206681,41206681,,0,0,0,0,45.581066
11228092,11228092,,0,0,0,0,62.681204
130251374,130251374,,0,0,0,0,0.011134
25659523,25659523,,0,0,0,0,0.213513
38372738,38372738,,0,0,0,0,0.172464
11253982,11253982,,0,0,0,0,1.055088
2269731,2269731,,0,0,0,0,0
16299317,16299317,,0,0,0,0,13.452764
263315511,263315511,,0,0,0,0,0.953178
24346890,24346890,,0,0,0,0,0
23501057,23501057,,0,0,0,0,0
29876323,29876323,,0,0,0,0,0.713493
117404245,117404245,,0,0,0,0,0
17929214,17929214,,0,0,0,0,0
18544639,18544639,,0,0,0,0,0
23910879,23910879,,0,0,0,0,0
62989927,62989927,,0,0,0,0,0
14296168,14296168,,0,0,0,0,0
121324864,121324864,,0,0,0,0,0
19686097,19686097,,0,0,0,0,0
131036058,131036058,,0,0,0,0,0
243691549,243691549,,0,0,0,0,0
256674693,256674693,,0,0,0,0,0
385813764,385813764,,0,0,0,0,0
34072922,34072922,,0,0,0,0,698.23288
15993648,15993648,,0,0,0,0,0
28964422,28964422,,0,0,0,0,88.594399
17149087,17149087,,0,0,0,0,0
33796839,33796839,,0,0,0,0,0
138520677,138520677,,0,0,0,0,0
17349900,17349900,,0,0,0,0,12.246551
66584468,66584468,,0,0,0,0,184.425459
30546177,30546177,,0,0,0,0,0
32030780,32030780,,0,0,0,0,386.736134
152967678,152967678,,0,0,0,0,0
213253555,213253555,,0,0,0,0,0
23901138,23901138,,0,0,0,0,215.670295
14365353,14365353,,0,0,0,0,234.310905
28702239,28702239,,0,0,0,0,0.960933
22183155,22183155,,0,0,0,0,104.001738
33807812,33807812,,0,0,0,0,0
34174981,34174981,,0,0,0,0,17.666667
22689832,22689832,,0,0,0,0,0
15461526,15461526,,0,0,0,0,0.053751
64905037,64905037,,0,0,0,0,4.799119
29147578,29147578,,0,0,0,0,0
17987582,17987582,,0,0,0,0,320.809305
34184445,34184445,,0,0,0,0,35.333333
24834470,24834470,,0,0,0,0,5.48388
20417797,20417797,,0,0,0,0,106.221558
18915306,18915306,,0,0,0,0,1.32381
34145873,34145873,,0,0,0,0,0.002439
27538577,27538577,,0,0,0,0,4.953343
41728413,41728413,,0,0,0,0,353.333333
33718831,33718831,,0,0,0,0,247.333333
155449888,155449888,,0,0,0,0,424
164826343,164826343,,0,0,0,0,212
200579069,200579069,,0,0,0,0,0
15963386,15963386,,0,0,0,0,0
34576550,34576550,,0,0,0,0,17.666667
24292300,24292300,,0,0,0,0,0
31600334,31600334,,0,0,0,0,0
37366411,37366411,,0,0,0,0,0
16627537,16627537,,0,0,0,0,0
42709841,42709841,,0,0,0,0,0
13928602,13928602,,0,0,0,0,0
32128610,32128610,,0,0,0,0,0
17299063,17299063,,0,0,0,0,243.480901
138165921,138165921,,0,0,0,0,918.666667
95468567,95468567,,0,0,0,0,0
26929485,26929485,,0,0,0,0,0
28127547,28127547,,0,0,0,0,0
14664610,14664610,,0,0,0,0,106.162167
18050342,18050342,,0,0,0,0,0
22159122,22159122,,0,0,0,0,0.014297
25178821,25178821,,0,0,0,0,0.018227
18950402,18950402,,0,0,0,0,109.166056
27966138,27966138,,0,0,0,0,2.80398
31650414,31650414,,0,0,0,0,41.038408
272798830,272798830,,0,0,0,0,106
272797704,272797704,,0,0,0,0,0
19697778,19697778,,0,0,0,0,1.775851
30842596,30842596,,0,0,0,0,530
38123470,38123470,,0,0,0,0,106
18179458,18179458,,0,0,0,0,0
781730,781730,,0,0,0,0,0
25547701,25547701,,0,0,0,0,0
30344445,30344445,,0,0,0,0,0
14888217,14888217,,0,0,0,0,21.052425
110775353,110775353,,0,0,0,0,0.126534
18979370,18979370,,0,0,0,0,0.059453
6431392,6431392,,0,0,0,0,249.172344
18942003,18942003,,0,0,0,0,0.058372
18839731,18839731,,0,0,0,0,120.816995
15445154,15445154,,0,0,0,0,17.619577
23242175,23242175,,0,0,0,0,1.363991
15127641,15127641,,0,0,0,0,20.384813
30039324,30039324,,0,0,0,0,1.986691
14265854,14265854,,0,0,0,0,20.788157
16618135,16618135,,0,0,0,0,6.766081
15082762,15082762,,0,0,0,0,46.548061
143120370,143120370,,0,0,0,0,0.026787
42332253,42332253,,0,0,0,0,11.394249
21921851,21921851,,0,0,0,0,23.967763
18143445,18143445,,0,0,0,0,17.220619
15654868,15654868,,0,0,0,0,548.519661
90777425,90777425,,0,0,0,0,1.675866
17379681,17379681,,0,0,0,0,0
18215158,18215158,,0,0,0,0,5.176815
15654830,15654830,,0,0,0,0,61.594926
15606304,15606304,,0,0,0,0,55.894497
18792823,18792823,,0,0,0,0,3.637395
69092770,69092770,,0,0,0,0,447.875162
15786983,15786983,,0,0,0,0,0
15205917,15205917,,0,0,0,0,157.146304
15790000,15790000,,0,0,0,0,7.704273
18162990,18162990,,0,0,0,0,18.739076
37939843,37939843,,0,0,0,0,193.890238
20122368,20122368,,0,0,0,0,0.039107
21302364,21302364,,0,0,0,0,1.073083
31160229,31160229,,0,0,0,0,0.080483
14335028,14335028,,0,0,0,0,188.905085
16672738,16672738,,0,0,0,0,1382.385677
20716183,20716183,,0,0,0,0,3.662273
244764255,244764255,,0,0,0,0,0.02103
48378391,48378391,,0,0,0,0,0.039107
37932728,37932728,,0,0,0,0,0
18089255,18089255,,0,0,0,0,20.894186
44389584,44389584,,0,0,0,0,1.851358
133841222,133841222,,0,0,0,0,0
19727413,19727413,,0,0,0,0,0
24591850,24591850,,0,0,0,0,0.157531
92294003,92294003,,0,0,0,0,0
71652641,71652641,,0,0,0,0,0
16540279,16540279,,0,0,0,0,0
177295417,177295417,,0,0,0,0,0
11957512,11957512,,0,0,0,0,2.136904
16451572,16451572,,0,0,0,0,0
90238613,90238613,,0,0,0,0,0
6430562,6430562,,0,0,0,0,204.740331
15482222,15482222,,0,0,0,0,0
43424692,43424692,,0,0,0,0,0
22456465,22456465,,0,0,0,0,0
40979786,40979786,,0,0,0,0,0
16530928,16530928,,0,0,0,0,0
27079087,27079087,,0,0,0,0,0.002786
24930840,24930840,,0,0,0,0,0.902181
42871498,42871498,,0,0,0,0,0
65064975,65064975,,0,0,0,0,0.722776
117181968,117181968,,0,0,0,0,0
8025532,8025532,,0,0,0,0,5.552046
33782218,33782218,,0,0,0,0,2.254985
16246471,16246471,,0,0,0,0,0.004038
14465607,14465607,,0,0,0,0,108.382123
14262772,14262772,,0,0,0,0,3.533469
20277469,20277469,,0,0,0,0,0.025646
15584851,15584851,,0,0,0,0,0.092074
14077024,14077024,,0,0,0,0,0.060922
140893518,140893518,,0,0,0,0,0
37778274,37778274,,0,0,0,0,1.060793
20023786,20023786,,0,0,0,0,0.072148
174497732,174497732,,0,0,0,0,0.941133
311893,311893,,0,0,0,0,0.02355
11996222,11996222,,0,0,0,0,0
351952711,351952711,,0,0,0,0,1.502999
57466954,57466954,,0,0,0,0,0.023314
15208271,15208271,,0,0,0,0,1.135543
14618160,14618160,,0,0,0,0,32.899564
24005962,24005962,,0,0,0,0,0
29739700,29739700,,0,0,0,0,0.082987
10238532,10238532,,0,0,0,0,0
12683442,12683442,,0,0,0,0,0.113945
87321877,87321877,,0,0,0,0,0
20698435,20698435,,0,0,0,0,0
340152975,340152975,,0,0,0,0,0
63161923,63161923,,0,0,0,0,0
22792195,22792195,,0,0,0,0,0
6165372,6165372,,0,0,0,0,0
102145310,102145310,,0,0,0,0,0
11254702,11254702,,0,0,0,0,0
254661746,254661746,,0,0,0,0,0
270341223,270341223,,0,0,0,0,6939.927069
172971467,172971467,,0,0,0,0,0
63598305,63598305,,0,0,0,0,2.959191
23830366,23830366,,0,0,0,0,0.043438
796317,796317,,0,0,0,0,4.640939
328246844,328246844,,0,0,0,0,0.009709
317610704,317610704,,0,0,0,0,0.969783
179492722,179492722,,0,0,0,0,0.416577
53276563,53276563,,0,0,0,0,0
27789466,27789466,,0,0,0,0,2.18571
59397650,59397650,,0,0,0,0,14.932654
158420343,158420343,,0,0,0,0,0.9412
14506500,14506500,,0,0,0,0,2.084569
104123905,104123905,,0,0,0,0,304.092623
26527783,26527783,,0,0,0,0,0
114724662,114724662,,0,0,0,0,0.02894
8925602,8925602,,0,0,0,0,27.023475
150751008,150751008,,0,0,0,0,0
15822520,15822520,,0,0,0,0,0.188875
31711555,31711555,,0,0,0,0,0.834473
237273873,237273873,,0,0,0,0,101.452579
33977772,33977772,,0,0,0,0,6.967829
4052871,4052871,,0,0,0,0,36.193331
15600475,15600475,,0,0,0,0,0.216988
104591123,104591123,,0,0,0,0,20.089107
17466492,17466492,,0,0,0,0,0.055119
784304,784304,,0,0,0,0,18061.118486
14119853,14119853,,0,0,0,0,90.281898
128246114,128246114,,0,0,0,0,0.120162
66988729,66988729,,0,0,0,0,11.592438
71958212,71958212,,0,0,0,0,0
14941389,14941389,,0,0,0,0,2.542003
208339610,208339610,,0,0,0,0,3.286297
165123000,165123000,,0,0,0,0,0
40714864,40714864,,0,0,0,0,6.018057
138987862,138987862,,0,0,0,0,0.041245
147629963,147629963,,0,0,0,0,0
14439553,14439553,,0,0,0,0,132.14268
34040661,34040661,,0,0,0,0,0.002033
10144972,10144972,,0,0,0,0,5.232404
96219204,96219204,,0,0,0,0,0
172817035,172817035,,0,0,0,0,461.490514
22263527,22263527,,0,0,0,0,1.685433
8076052,8076052,,0,0,0,0,331.194787
158500408,158500408,,0,0,0,0,0
161201939,161201939,,0,0,0,0,5.017045
144970345,144970345,,0,0,0,0,0
272820183,272820183,,0,0,0,0,0
13275142,13275142,,0,0,0,0,254.458039
138843013,138843013,,0,0,0,0,13.206266
158103356,158103356,,0,0,0,0,8.659094
119863220,119863220,,0,0,0,0,6.164487
15422847,15422847,,0,0,0,0,0.865168
52197044,52197044,,0,0,0,0,4.437124
54425522,54425522,,0,0,0,0,0
18761076,18761076,,0,0,0,0,7.477448
16716312,16716312,,0,0,0,0,0.320806
7414232,7414232,,0,0,0,0,0
49454522,49454522,,0,0,0,0,35.162501
23520421,23520421,,0,0,0,0,0.087218
27097871,27097871,,0,0,0,0,7.256039
42568105,42568105,,0,0,0,0,16.732917
21198307,21198307,,0,0,0,0,0
18571832,18571832,,0,0,0,0,0.048643
18504694,18504694,,0,0,0,0,0
9976962,9976962,,0,0,0,0,0.156404
19341014,19341014,,0,0,0,0,40.211831
20785993,20785993,,0,0,0,0,0
19418918,19418918,,0,0,0,0,0
6673382,6673382,,0,0,0,0,0
222331074,222331074,,0,0,0,0,0
14417215,14417215,,0,0,0,0,0.001653
16373202,16373202,,0,0,0,0,0.010959
19323776,19323776,,0,0,0,0,0
168440518,168440518,,0,0,0,0,3.078531
29030126,29030126,,0,0,0,0,0
65290090,65290090,,0,0,0,0,0.101039
14337705,14337705,,0,0,0,0,15.289063
24311463,24311463,,0,0,0,0,0
60740376,60740376,,0,0,0,0,0
385241942,385241942,,0,0,0,0,5.296762
158773106,158773106,,0,0,0,0,8.595152
161461109,161461109,,0,0,0,0,2.524085
360244668,360244668,,0,0,0,0,1.578187
19657422,19657422,,0,0,0,0,12.081408
82459133,82459133,,0,0,0,0,0
22763550,22763550,,0,0,0,0,0
15452689,15452689,,0,0,0,0,0
14222507,14222507,,0,0,0,0,0.220936
3666421,3666421,,0,0,0,0,191.647352
15463446,15463446,,0,0,0,0,0.786543
18226924,18226924,,0,0,0,0,0
133790967,133790967,,0,0,0,0,0
14817347,14817347,,0,0,0,0,0
206416075,206416075,,0,0,0,0,0.02391
15230887,15230887,,0,0,0,0,2.758884
53637632,53637632,,0,0,0,0,109.80874
652633,652633,,0,0,0,0,242.636877
19157786,19157786,,0,0,0,0,0
44183122,44183122,,0,0,0,0,0
131906870,131906870,,0,0,0,0,0.110266
10284472,10284472,,0,0,0,0,343.702013
16273285,16273285,,0,0,0,0,0
166239145,166239145,,0,0,0,0,0
97485494,97485494,,0,0,0,0,223.885657
301357650,301357650,,0,0,0,0,0.005516
17795298,17795298,,0,0,0,0,0.1157
20519566,20519566,,0,0,0,0,10.964635
52309567,52309567,,0,0,0,0,0
31517388,31517388,,0,0,0,0,0
58042828,58042828,,0,0,0,0,0.028719
521170999,521170999,,0,0,0,0,0
30681238,30681238,,0,0,0,0,229.523934
30804418,30804418,,0,0,0,0,0
148900771,148900771,,0,0,0,0,0
14109995,14109995,,0,0,0,0,1.036581
16061248,16061248,,0,0,0,0,0
323427568,323427568,,0,0,0,0,0
18464023,18464023,,0,0,0,0,0.012841
29290821,29290821,,0,0,0,0,9.326388
14881958,14881958,,0,0,0,0,0.135705
22588936,22588936,,0,0,0,0,0.538204
16873612,16873612,,0,0,0,0,0
111264254,111264254,,0,0,0,0,0
175490089,175490089,,0,0,0,0,0.064756
24712218,24712218,,0,0,0,0,0
21032575,21032575,,0,0,0,0,0.055119
